Institution,Address,City,State,Classification,EFMaleCount,EFFemaleCount,EFTotalCount,STUDENTAID_MEN,STUDENTAID_WOMEN,STUAID_MEN_RATIO,STUAID_WOMEN_RATIO,RECRUITEXP_MEN,RECRUITEXP_WOMEN,Participants_MEN_Baseball,Participants_MEN_Bskball,Participants_MEN_FldHcky,Participants_MEN_Football,Participants_MEN_Golf,Participants_MEN_IceHcky,Participants_MEN_Lacrsse,Participants_MEN_Soccer,Participants_MEN_Softball,Participants_MEN_Tennis,Participants_MEN_XCountry,Participants_MEN_Vollball,Participants_WOMEN_Baseball,Participants_WOMEN_Bskball,Participants_WOMEN_FldHcky,Participants_WOMEN_Football,Participants_WOMEN_Golf,Participants_WOMEN_IceHcky,Participants_WOMEN_Lacrsse,Participants_WOMEN_Soccer,Participants_WOMEN_Softball,Participants_WOMEN_Tennis,Participants_WOMEN_XCountry,Participants_WOMEN_Vollball,OPEXPPERTEAM_MEN_Baseball,OPEXPPERTEAM_MEN_Bskball,OPEXPPERTEAM_MEN_FldHcky,OPEXPPERTEAM_MEN_Football,OPEXPPERTEAM_MEN_Golf,OPEXPPERTEAM_MEN_IceHcky,OPEXPPERTEAM_MEN_Lacrsse,OPEXPPERTEAM_MEN_Soccer,OPEXPPERTEAM_MEN_Softball,OPEXPPERTEAM_MEN_Tennis,OPEXPPERTEAM_MEN_XCountry,OPEXPPERTEAM_MEN_Vollball,OPEXPPERTEAM_WOMEN_Baseball,OPEXPPERTEAM_WOMEN_Bskball,OPEXPPERTEAM_WOMEN_FldHcky,OPEXPPERTEAM_WOMEN_Football,OPEXPPERTEAM_WOMEN_Golf,OPEXPPERTEAM_WOMEN_IceHcky,OPEXPPERTEAM_WOMEN_Lacrsse,OPEXPPERTEAM_WOMEN_Soccer,OPEXPPERTEAM_WOMEN_Softball,OPEXPPERTEAM_WOMEN_Tennis,OPEXPPERTEAM_WOMEN_XCountry,OPEXPPERTEAM_WOMEN_Vollball,REV_MEN_Baseball,REV_MEN_Bskball,REV_MEN_FldHcky,REV_MEN_Football,REV_MEN_Golf,REV_MEN_IceHcky,REV_MEN_Lacrsse,REV_MEN_Soccer,REV_MEN_Softball,REV_MEN_Tennis,REV_MEN_XCountry,REV_MEN_Vollball,REV_WOMEN_Baseball,REV_WOMEN_Bskball,REV_WOMEN_FldHcky,REV_WOMEN_Football,REV_WOMEN_Golf,REV_WOMEN_IceHcky,REV_WOMEN_Lacrsse,REV_WOMEN_Soccer,REV_WOMEN_Softball,REV_WOMEN_Tennis,REV_WOMEN_XCountry,REV_WOMEN_Vollball,EXP_MEN_Baseball,EXP_MEN_Bskball,EXP_MEN_FldHcky,EXP_MEN_Football,EXP_MEN_Golf,EXP_MEN_IceHcky,EXP_MEN_Lacrsse,EXP_MEN_Soccer,EXP_MEN_Softball,EXP_MEN_Tennis,EXP_MEN_XCountry,EXP_MEN_Vollball,EXP_WOMEN_Baseball,EXP_WOMEN_Bskball,EXP_WOMEN_FldHcky,EXP_WOMEN_Football,EXP_WOMEN_Golf,EXP_WOMEN_IceHcky,EXP_WOMEN_Lacrsse,EXP_WOMEN_Soccer,EXP_WOMEN_Softball,EXP_WOMEN_Tennis,EXP_WOMEN_XCountry,EXP_WOMEN_Vollball
Rice University,6100 S Main St,Houston,TX,NCAA Division I-FBS,2143,2007,4150,9962390.0,5836760.0,63,37,506380.0,229975.0,44.0,17.0,0.0,121.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.0,0.0,16.0,561940.0,644150.0,0.0,1556718.0,67497.0,0.0,0.0,0.0,0.0,138245.0,0.0,0.0,0.0,436601.0,0.0,0.0,0.0,0.0,0.0,186330.0,0.0,75936.0,0.0,138728.0,2938655.0,3507525.0,0.0,12626695.0,561315.0,0.0,0.0,0.0,0.0,669998.0,0.0,0.0,0.0,2290444.0,0.0,0.0,0.0,0.0,0.0,1634211.0,0.0,1038532.0,0.0,1655143.0,2938655.0,3507525.0,0.0,12626695.0,561315.0,0.0,0.0,0.0,0.0,669998.0,0.0,0.0,0.0,2290444.0,0.0,0.0,0.0,0.0,0.0,1634211.0,0.0,1038532.0,0.0,1655143.0
Saint Edward's University,3001 S Congress Ave,Austin,TX,NCAA Division II without football,1000,1670,2670,1470534.0,2072539.0,42,58,9899.0,11089.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,0.0,13.0,16.0,245576.0,143549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47184.0,0.0,0.0,146206.0,0.0,0.0,0.0,0.0,0.0,113088.0,90350.0,0.0,28551.0,84588.0,1245200.0,1264256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442190.0,0.0,0.0,1157743.0,0.0,0.0,0.0,0.0,0.0,1014608.0,714673.0,0.0,337956.0,710188.0,1068795.0,1050306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402352.0,0.0,0.0,965769.0,0.0,0.0,0.0,0.0,0.0,885431.0,885431.0,0.0,338013.0,301010.0
University of St Thomas,3800 Montrose Blvd,Houston,TX,NCAA Division III without football,777,1433,2210,0.0,0.0,0,0,3001.0,6698.0,52.0,17.0,0.0,0.0,8.0,0.0,0.0,39.0,0.0,10.0,9.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,32.0,20.0,7.0,13.0,18.0,105807.0,113202.0,0.0,0.0,35811.0,0.0,0.0,102716.0,0.0,37034.0,10759.0,0.0,0.0,73546.0,0.0,0.0,35811.0,0.0,0.0,71711.0,123091.0,25924.0,15541.0,100135.0,212426.0,183337.0,0.0,0.0,64782.0,0.0,0.0,177089.0,0.0,57888.0,21314.0,0.0,0.0,142444.0,0.0,0.0,64782.0,0.0,0.0,215246.0,222912.0,57888.0,26096.0,159602.0,212426.0,183337.0,0.0,0.0,64782.0,0.0,0.0,177089.0,0.0,57888.0,21314.0,0.0,0.0,142444.0,0.0,0.0,64782.0,0.0,0.0,215246.0,222912.0,57888.0,26096.0,159602.0
Sam Houston State University,1806 Ave J,Huntsville,TX,NCAA Division I-FCS,5204,9148,14352,2926866.0,2090663.0,58,42,195161.0,55282.0,36.0,13.0,0.0,137.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,29.0,22.0,9.0,0.0,18.0,309141.0,370367.0,0.0,632596.0,105733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305132.0,0.0,0.0,74013.0,0.0,0.0,112047.0,147856.0,51770.0,0.0,140698.0,1137001.0,1488695.0,0.0,4997453.0,402122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290576.0,0.0,0.0,403860.0,0.0,0.0,645796.0,715179.0,416132.0,0.0,638648.0,1137001.0,1488695.0,0.0,4997453.0,402122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290576.0,0.0,0.0,403860.0,0.0,0.0,645796.0,715179.0,416132.0,0.0,638648.0
San Jacinto Community College,8060 Spencer Hwy,Pasadena,TX,NJCAA Division I,3030,3967,6997,399788.0,367636.0,52,48,410.0,2347.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,133438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98614.0,0.0,0.0,0.0,750177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667978.0,0.0,0.0,0.0,750177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667978.0,0.0,0.0,0.0
Schreiner University,2100 Memorial Blvd,Kerrville,TX,NCAA Division III without football,426,480,906,0.0,0.0,0,0,16616.0,7913.0,73.0,34.0,0.0,0.0,12.0,0.0,0.0,43.0,0.0,15.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,29.0,36.0,12.0,0.0,23.0,51201.0,62406.0,0.0,0.0,20678.0,0.0,0.0,40977.0,0.0,14576.0,0.0,0.0,0.0,56544.0,0.0,0.0,17989.0,0.0,0.0,23627.0,35795.0,14980.0,0.0,29868.0,220064.0,213795.0,0.0,0.0,81589.0,0.0,0.0,124475.0,0.0,48965.0,0.0,0.0,0.0,149009.0,0.0,0.0,76603.0,0.0,0.0,89993.0,137327.0,48006.0,0.0,102593.0,210481.0,198726.0,0.0,0.0,92607.0,0.0,0.0,122201.0,0.0,54230.0,0.0,0.0,0.0,141162.0,0.0,0.0,87621.0,0.0,0.0,94076.0,135748.0,53271.0,0.0,104162.0
St. Mary's University,One Camino Santa Maria,San Antonio,TX,NCAA Division II without football,817,1189,2006,1437082.0,1798785.0,44,56,19074.0,18646.0,55.0,24.0,0.0,0.0,8.0,0.0,0.0,34.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,36.0,33.0,12.0,0.0,17.0,106833.0,94057.0,0.0,0.0,57786.0,0.0,0.0,77139.0,0.0,51484.0,0.0,0.0,0.0,79214.0,0.0,0.0,61983.0,0.0,0.0,71739.0,140781.0,61478.0,0.0,45093.0,764229.0,939126.0,0.0,0.0,232343.0,0.0,0.0,451933.0,0.0,271173.0,0.0,0.0,0.0,675999.0,0.0,0.0,254041.0,0.0,0.0,491474.0,609487.0,375196.0,0.0,436253.0,754799.0,752361.0,0.0,0.0,221095.0,0.0,0.0,448389.0,0.0,295547.0,0.0,0.0,0.0,654961.0,0.0,0.0,246529.0,0.0,0.0,483467.0,606672.0,368959.0,0.0,439305.0
South Plains College,1401 S. College Ave,Levelland,TX,NJCAA Division I,1717,2129,3846,336536.0,257118.0,57,43,10303.0,10303.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southern Methodist University,6425 Boaz St,Dallas,TX,NCAA Division I-FBS,3400,3327,6727,12452401.0,11473814.0,52,48,701597.0,204985.0,0.0,15.0,0.0,125.0,15.0,0.0,0.0,32.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0.0,33.0,0.0,12.0,0.0,13.0,0.0,1450682.0,0.0,4305959.0,193548.0,0.0,0.0,412563.0,0.0,596086.0,0.0,0.0,0.0,877696.0,0.0,0.0,148095.0,0.0,0.0,502796.0,0.0,370663.0,0.0,409949.0,0.0,8143677.0,0.0,27075598.0,1074323.0,0.0,0.0,2209323.0,0.0,1822879.0,0.0,0.0,0.0,4160189.0,0.0,0.0,1053532.0,0.0,0.0,2739179.0,0.0,1307922.0,0.0,2084822.0,0.0,8143677.0,0.0,27075598.0,1074323.0,0.0,0.0,2209323.0,0.0,1822879.0,0.0,0.0,0.0,4160189.0,0.0,0.0,1053532.0,0.0,0.0,2739179.0,0.0,1307922.0,0.0,2084822.0
Southwestern Assemblies of God University,1200 Sycamore,Waxahachie,TX,NAIA Division I,626,643,1269,1225832.0,696049.0,64,36,16769.0,10596.0,58.0,33.0,0.0,123.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,0.0,0.0,18.0,47879.0,47872.0,0.0,107772.0,0.0,0.0,0.0,28111.0,0.0,0.0,0.0,0.0,0.0,44322.0,0.0,0.0,0.0,0.0,0.0,27324.0,31107.0,0.0,0.0,51771.0,460521.0,326646.0,0.0,1064446.0,0.0,0.0,0.0,180237.0,0.0,0.0,0.0,0.0,0.0,393914.0,0.0,0.0,0.0,0.0,0.0,348095.0,252684.0,0.0,0.0,257741.0,470271.0,322579.0,0.0,1064446.0,0.0,0.0,0.0,179893.0,0.0,0.0,0.0,0.0,0.0,377973.0,0.0,0.0,0.0,0.0,0.0,357694.0,244984.0,0.0,0.0,252262.0
Southwestern University,1001 E. University Avenue,Georgetown,TX,NCAA Division III with football,684,795,1479,0.0,0.0,0,0,64233.0,19517.0,60.0,20.0,0.0,113.0,9.0,0.0,50.0,30.0,0.0,14.0,11.0,0.0,0.0,19.0,0.0,0.0,9.0,0.0,19.0,37.0,22.0,11.0,7.0,22.0,75468.0,69945.0,0.0,262477.0,36660.0,0.0,170713.0,52333.0,0.0,33985.0,12860.0,0.0,0.0,59634.0,0.0,0.0,32413.0,0.0,89520.0,55743.0,60765.0,36466.0,10559.0,83919.0,439079.0,211113.0,0.0,916714.0,90643.0,0.0,355756.0,211191.0,0.0,175560.0,63377.0,0.0,0.0,191439.0,0.0,0.0,82920.0,0.0,199664.0,204569.0,162658.0,176987.0,58797.0,212621.0,397112.0,203090.0,0.0,901774.0,79664.0,0.0,355154.0,184217.0,0.0,89758.0,59633.0,0.0,0.0,186950.0,0.0,0.0,75092.0,0.0,199604.0,201880.0,155288.0,91185.0,55052.0,212618.0
Stephen F Austin State University,"2008 Alumni Drive, Rusk 206",Nacogdoches,TX,NCAA Division I-FCS,3021,5295,8316,3040220.0,2106837.0,59,41,331241.0,137518.0,37.0,14.0,0.0,96.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,26.0,22.0,8.0,0.0,19.0,369456.0,887371.0,0.0,1125843.0,65421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493196.0,0.0,0.0,55705.0,0.0,0.0,198745.0,253351.0,80472.0,0.0,138923.0,1232114.0,3258323.0,0.0,5819684.0,281986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978588.0,0.0,0.0,266472.0,0.0,0.0,912978.0,971715.0,407252.0,0.0,796629.0,1232114.0,3258323.0,0.0,5819684.0,281986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978588.0,0.0,0.0,266472.0,0.0,0.0,912978.0,971715.0,407252.0,0.0,796629.0
Texas State University,601 University Dr,San Marcos,TX,NCAA Division I-FBS,10421,16106,26527,4258886.0,2500463.0,63,37,590531.0,167290.0,40.0,15.0,0.0,120.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,27.0,21.0,10.0,0.0,20.0,602811.0,379915.0,0.0,2458694.0,127631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383021.0,0.0,0.0,215316.0,0.0,0.0,127818.0,438482.0,91647.0,0.0,188362.0,1509964.0,2060124.0,0.0,9884504.0,450782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553946.0,0.0,0.0,602743.0,0.0,0.0,838213.0,1147670.0,548976.0,0.0,891990.0,1509964.0,2060124.0,0.0,9884504.0,450782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553946.0,0.0,0.0,602743.0,0.0,0.0,838213.0,1147670.0,548976.0,0.0,891990.0
Southwestern Adventist University,100 W Hillcrest,Keene,TX,NCCAA Division II,236,369,605,0.0,0.0,0,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,13.0,0.0,49242.0,0.0,0.0,0.0,0.0,0.0,24329.0,0.0,0.0,875.0,0.0,0.0,13784.0,0.0,0.0,0.0,0.0,0.0,24414.0,0.0,0.0,1106.0,6263.0,0.0,59091.0,0.0,0.0,0.0,0.0,0.0,31437.0,0.0,0.0,1512.0,0.0,0.0,18613.0,0.0,0.0,0.0,0.0,0.0,31909.0,0.0,0.0,1923.0,9350.0,0.0,58951.0,0.0,0.0,0.0,0.0,0.0,31154.0,0.0,0.0,1470.0,0.0,0.0,18486.0,0.0,0.0,0.0,0.0,0.0,31392.0,0.0,0.0,1860.0,8848.0
Southwestern Christian College,200 Bowser Circle,Terrell,TX,NJCAA Division I,50,31,81,14000.0,8000.0,64,36,2584.0,2267.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2887.0,0.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,82547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22548.0
Sul Ross State University,HWY 90 East,Alpine,TX,NCAA Division III with football,470,514,984,0.0,0.0,0,0,37157.0,35000.0,28.0,18.0,0.0,65.0,0.0,0.0,0.0,16.0,0.0,7.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,10.0,8.0,16.0,52017.0,55494.0,0.0,82323.0,0.0,0.0,0.0,34248.0,0.0,5394.0,17529.0,0.0,0.0,39394.0,0.0,0.0,0.0,0.0,0.0,35256.0,72158.0,4834.0,12331.0,43231.0,964651.0,958451.0,0.0,1235051.0,0.0,0.0,0.0,78000.0,0.0,12500.0,6625.0,0.0,0.0,475974.0,0.0,0.0,0.0,0.0,0.0,78000.0,472437.0,12500.0,6000.0,457937.0,951019.0,919123.0,0.0,1221986.0,0.0,0.0,0.0,120610.0,0.0,14507.0,28031.0,0.0,0.0,453097.0,0.0,0.0,0.0,0.0,0.0,107461.0,473378.0,15379.0,21918.0,431614.0
Tarleton State University,1333 W. Washington,Stephenville,TX,NCAA Division I-FCS,3058,5509,8567,2434608.0,1419431.0,63,37,183774.0,94080.0,43.0,47.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,7.0,0.0,0.0,0.0,31.0,10.0,0.0,19.0,258020.0,514396.0,0.0,778315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355856.0,0.0,0.0,71537.0,0.0,0.0,0.0,216174.0,64487.0,0.0,147221.0,949649.0,2098727.0,0.0,5009576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337521.0,0.0,0.0,325493.0,0.0,0.0,0.0,757013.0,383508.0,0.0,745163.0,932485.0,1638285.0,0.0,4817133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294622.0,0.0,0.0,313577.0,0.0,0.0,0.0,740407.0,384634.0,0.0,676261.0
Temple College,2600 S 1st St,Temple,TX,NJCAA Division I,395,856,1251,225297.0,246831.0,48,52,6860.0,8306.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,70684.0,40545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42966.0,0.0,0.0,0.0,0.0,0.0,0.0,63400.0,0.0,0.0,42102.0,409447.0,205001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172218.0,0.0,0.0,0.0,0.0,0.0,0.0,259889.0,0.0,0.0,153277.0,401789.0,196809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171722.0,0.0,0.0,0.0,0.0,0.0,0.0,258083.0,0.0,0.0,159591.0
Texas A & M University-Kingsville,955 University Blvd,Kingsville,TX,NCAA Division II with football,2031,1966,3997,1062392.0,883861.0,55,45,53290.0,41557.0,34.0,15.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,22.0,8.0,0.0,18.0,162466.0,225218.0,0.0,419993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143332.0,0.0,0.0,67314.0,0.0,0.0,0.0,184192.0,66658.0,0.0,119019.0,606300.0,543264.0,0.0,1484977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528272.0,0.0,0.0,306206.0,0.0,0.0,0.0,485803.0,501888.0,0.0,365827.0,571261.0,676569.0,0.0,1740169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530485.0,0.0,0.0,239312.0,0.0,0.0,0.0,506993.0,297061.0,0.0,469199.0
Texas A & M University-College Station,"JKW Administration Building, Suite 200",College Station,TX,NCAA Division I-FBS,26053,24056,50109,8070244.0,6547158.0,55,45,4290520.0,726113.0,44.0,18.0,0.0,156.0,11.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,0.0,41.0,22.0,15.0,0.0,20.0,2893563.0,3239942.0,0.0,7202167.0,293381.0,0.0,0.0,0.0,0.0,499092.0,0.0,0.0,0.0,1657955.0,0.0,0.0,290759.0,0.0,0.0,632000.0,1010684.0,447894.0,0.0,767427.0,5087497.0,12877530.0,0.0,81545748.0,540632.0,0.0,0.0,0.0,0.0,660652.0,0.0,0.0,0.0,1255928.0,0.0,0.0,503906.0,0.0,0.0,3692841.0,844235.0,437166.0,0.0,985913.0,8205344.0,13524047.0,0.0,46083048.0,1511775.0,0.0,0.0,0.0,0.0,1914818.0,0.0,0.0,0.0,7732361.0,0.0,0.0,1831891.0,0.0,0.0,4882701.0,3159736.0,1773262.0,0.0,3034055.0
The University of Texas at Arlington,701 S. Nedderman Dr.,Arlington,TX,NCAA Division I without football,8283,10706,18989,1411114.0,2299136.0,38,62,85232.0,87945.0,39.0,15.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,0.0,0.0,0.0,26.0,10.0,0.0,19.0,344202.0,432791.0,0.0,0.0,109881.0,0.0,0.0,0.0,0.0,74304.0,0.0,0.0,0.0,370708.0,0.0,0.0,81957.0,0.0,0.0,0.0,586488.0,97851.0,0.0,172721.0,1056081.0,2084793.0,0.0,0.0,338996.0,0.0,0.0,0.0,0.0,283983.0,0.0,0.0,0.0,1869199.0,0.0,0.0,324489.0,0.0,0.0,0.0,881896.0,500023.0,0.0,929803.0,1056081.0,2084793.0,0.0,0.0,338996.0,0.0,0.0,0.0,0.0,283983.0,0.0,0.0,0.0,1869199.0,0.0,0.0,324489.0,0.0,0.0,0.0,881896.0,500023.0,0.0,929803.0
The University of Texas at Austin,110 Inner Campus Drive,Austin,TX,NCAA Division I-FBS,16305,21757,38062,7819747.0,5104278.0,61,39,3577797.0,932076.0,42.0,16.0,0.0,116.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,44.0,0.0,0.0,7.0,0.0,0.0,41.0,24.0,11.0,0.0,18.0,1124077.0,2293309.0,0.0,2732497.0,208112.0,0.0,0.0,0.0,0.0,295354.0,0.0,0.0,0.0,1350019.0,0.0,0.0,229020.0,0.0,0.0,289332.0,838384.0,252478.0,0.0,281939.0,6177476.0,23637212.0,0.0,161532860.0,489973.0,0.0,0.0,0.0,0.0,316311.0,0.0,0.0,0.0,2543747.0,0.0,0.0,402885.0,0.0,0.0,1159307.0,997478.0,373659.0,0.0,2358294.0,6701935.0,15854899.0,0.0,50633156.0,1472053.0,0.0,0.0,0.0,0.0,1219020.0,0.0,0.0,0.0,8105409.0,0.0,0.0,1240732.0,0.0,0.0,2291382.0,3227778.0,1489315.0,0.0,3501683.0
The University of Texas at Dallas,800 West Campbell  Road,Richardson,TX,NCAA Division III without football,10066,7902,17968,0.0,0.0,0,0,5382.0,7018.0,55.0,17.0,0.0,0.0,17.0,0.0,0.0,28.0,0.0,12.0,18.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,29.0,26.0,11.0,7.0,18.0,100210.0,82501.0,0.0,0.0,51901.0,0.0,0.0,66556.0,0.0,22272.0,20646.0,0.0,0.0,68952.0,0.0,0.0,18318.0,0.0,0.0,60088.0,103558.0,20416.0,8029.0,66780.0,202646.0,202500.0,0.0,0.0,113776.0,0.0,0.0,210993.0,0.0,68280.0,58183.0,0.0,0.0,204194.0,0.0,0.0,116000.0,0.0,0.0,121649.0,161334.0,74000.0,63640.0,139624.0,227742.0,231019.0,0.0,0.0,88103.0,0.0,0.0,185305.0,0.0,61483.0,55311.0,0.0,0.0,189409.0,0.0,0.0,54518.0,0.0,0.0,178593.0,213315.0,59628.0,42697.0,175981.0
The University of Texas at El Paso,500 W. University Ave,El Paso,TX,NCAA Division I-FBS,5892,7393,13285,3523203.0,2989879.0,54,46,101594.0,57103.0,0.0,16.0,0.0,124.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,32.0,24.0,9.0,0.0,23.0,0.0,548300.0,0.0,1474621.0,99205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366592.0,0.0,0.0,79264.0,0.0,0.0,209730.0,184884.0,94747.0,0.0,138082.0,0.0,3178127.0,0.0,8486118.0,397271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693426.0,0.0,0.0,363782.0,0.0,0.0,846220.0,791422.0,583805.0,0.0,885843.0,0.0,3178127.0,0.0,8486118.0,397271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693426.0,0.0,0.0,363782.0,0.0,0.0,846220.0,791422.0,583805.0,0.0,885843.0
The University of Texas at Tyler,3900 University Blvd,Tyler,TX,NCAA Division II without football,1897,2832,4729,903036.0,1102891.0,45,55,40233.0,39123.0,42.0,18.0,0.0,0.0,9.0,0.0,0.0,33.0,0.0,12.0,8.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,35.0,22.0,12.0,9.0,21.0,205692.0,147615.0,0.0,0.0,68652.0,0.0,0.0,75544.0,0.0,48765.0,17191.0,0.0,0.0,117919.0,0.0,0.0,48009.0,0.0,0.0,69078.0,136428.0,46332.0,17208.0,86023.0,830818.0,772019.0,0.0,0.0,262709.0,0.0,0.0,446468.0,0.0,273333.0,97249.0,0.0,0.0,496002.0,0.0,0.0,253777.0,0.0,0.0,501863.0,769232.0,277215.0,98591.0,523381.0,774089.0,747153.0,0.0,0.0,249531.0,0.0,0.0,441089.0,0.0,275935.0,96241.0,0.0,0.0,643663.0,0.0,0.0,274925.0,0.0,0.0,484918.0,679902.0,275846.0,98591.0,470041.0
